tender_id,tender_risk_score,tender_risk_level,vendor_count,max_vendor_risk,avg_vendor_risk,high_risk_vendors,suspicious_vendors,judul,instansi,tanggal,nilai_hps,sumber
NORMAL-2024-00637,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 637,Dinas Bina Marga Jakarta Utara,2024-07-30,43066346796.0,demo
NORMAL-2024-00638,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 638,Satuan Kerja PUPR DKI,2023-10-31,19793733776.0,demo
NORMAL-2024-00639,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 639,Dinas Perumahan Rakyat DKI Jakarta,2024-02-05,39422486051.0,demo
NORMAL-2024-00640,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 640,Kementerian PUPR — Balai Besar,2023-11-02,41200898239.0,demo
NORMAL-2024-00641,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 641,Dinas SDA DKI Jakarta,2023-09-05,43533383743.0,demo
NORMAL-2024-00642,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 642,Kementerian PUPR — Balai Besar,2024-07-28,30528710730.0,demo
NORMAL-2024-00643,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 643,Kementerian PUPR — Balai Besar,2024-04-16,28880573666.0,demo
NORMAL-2024-00644,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 644,Dinas Perumahan Rakyat DKI Jakarta,2023-10-11,22577345973.0,demo
NORMAL-2024-00645,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 645,Satuan Kerja PUPR DKI,2023-12-23,39157927143.0,demo
NORMAL-2024-00646,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 646,Dinas SDA DKI Jakarta,2024-09-28,25111038306.0,demo
NORMAL-2024-00647,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 647,BPTJ DKI Jakarta,2024-07-27,27143590780.0,demo
NORMAL-2024-00648,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 648,BPTJ DKI Jakarta,2024-09-20,28720285699.0,demo
NORMAL-2024-00649,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 649,Dinas Perumahan Rakyat DKI Jakarta,2023-09-09,43819229645.0,demo
NORMAL-2024-00650,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 650,Satuan Kerja PUPR DKI,2023-09-25,35483923461.0,demo
NORMAL-2024-00651,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 651,Kementerian PUPR — Balai Besar,2024-07-02,16017496673.0,demo
NORMAL-2024-00652,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 652,Dinas Bina Marga Jakarta Utara,2023-03-07,34259346992.0,demo
NORMAL-2024-00653,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 653,Satuan Kerja PUPR DKI,2023-08-09,33259140960.0,demo
NORMAL-2024-00654,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 654,Dinas SDA DKI Jakarta,2024-08-24,6424327469.0,demo
NORMAL-2024-00655,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 655,Dinas Bina Marga Jakarta Utara,2023-01-31,32645647179.0,demo
NORMAL-2024-00656,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 656,BPTJ DKI Jakarta,2024-02-16,10430061055.0,demo
NORMAL-2024-00657,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 657,Satuan Kerja PUPR DKI,2023-11-10,1868851148.0,demo
NORMAL-2024-00658,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 658,Dinas PU DKI Jakarta,2024-07-04,44467560335.0,demo
NORMAL-2024-00659,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 659,Dinas Bina Marga Jakarta Utara,2024-09-19,46039957432.0,demo
NORMAL-2024-00660,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 660,Dinas Cipta Karya Jakarta Selatan,2024-06-16,5002196974.0,demo
NORMAL-2024-00661,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 661,BPTJ DKI Jakarta,2024-12-01,35095631858.0,demo
NORMAL-2024-00662,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 662,Dinas SDA DKI Jakarta,2024-11-28,35109564153.0,demo
NORMAL-2024-00663,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 663,Dinas Cipta Karya Jakarta Selatan,2023-10-25,734569838.0,demo
NORMAL-2024-00664,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 664,BPTJ DKI Jakarta,2024-03-08,34179588100.0,demo
NORMAL-2024-00665,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 665,Kementerian PUPR — Balai Besar,2023-03-10,9576248795.0,demo
NORMAL-2024-00666,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 666,Dinas Perumahan Rakyat DKI Jakarta,2023-05-11,26152165124.0,demo
NORMAL-2024-00667,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 667,Dinas SDA DKI Jakarta,2024-03-24,37048143428.0,demo
NORMAL-2024-00668,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 668,BPTJ DKI Jakarta,2024-06-01,3650644330.0,demo
NORMAL-2024-00669,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 669,Dinas Cipta Karya Jakarta Selatan,2024-12-02,3724001674.0,demo
NORMAL-2024-00670,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 670,Kementerian PUPR — Balai Besar,2024-08-08,32417112579.0,demo
NORMAL-2024-00671,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 671,Dinas Bina Marga Jakarta Utara,2024-02-02,49957453789.0,demo
NORMAL-2024-00672,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 672,Satuan Kerja PUPR DKI,2024-03-07,44239278735.0,demo
NORMAL-2024-00673,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 673,Satuan Kerja PUPR DKI,2024-01-19,32378002388.0,demo
NORMAL-2024-00674,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 674,Satuan Kerja PUPR DKI,2024-06-13,21873299043.0,demo
NORMAL-2024-00675,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 675,Dinas SDA DKI Jakarta,2024-09-17,46684500763.0,demo
NORMAL-2024-00676,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 676,Kementerian PUPR — Balai Besar,2024-05-01,17261728226.0,demo
NORMAL-2024-00677,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 677,BPTJ DKI Jakarta,2024-12-07,42475737987.0,demo
NORMAL-2024-00678,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 678,Dinas SDA DKI Jakarta,2024-03-27,29452114614.0,demo
NORMAL-2024-00679,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 679,Dinas Perumahan Rakyat DKI Jakarta,2024-10-11,16374579899.0,demo
NORMAL-2024-00680,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 680,Kementerian PUPR — Balai Besar,2024-11-06,4472087208.0,demo
NORMAL-2024-00681,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 681,BPTJ DKI Jakarta,2024-07-19,10048719929.0,demo
NORMAL-2024-00682,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 682,Dinas Perumahan Rakyat DKI Jakarta,2023-03-31,43252674760.0,demo
NORMAL-2024-00683,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 683,Dinas SDA DKI Jakarta,2024-11-11,5738720520.0,demo
NORMAL-2024-00684,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 684,Dinas Perumahan Rakyat DKI Jakarta,2023-08-04,2974932257.0,demo
NORMAL-2024-00685,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 685,Dinas PU DKI Jakarta,2024-03-29,9653928441.0,demo
NORMAL-2024-00686,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 686,Dinas Bina Marga Jakarta Utara,2023-11-26,37936168932.0,demo
NORMAL-2024-00687,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 687,BPTJ DKI Jakarta,2023-10-16,37837706141.0,demo
NORMAL-2024-00688,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 688,Kementerian PUPR — Balai Besar,2023-01-13,48869799371.0,demo
NORMAL-2024-00689,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 689,Satuan Kerja PUPR DKI,2024-04-19,43499775413.0,demo
NORMAL-2024-00690,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 690,Dinas Perumahan Rakyat DKI Jakarta,2023-04-08,1311273589.0,demo
NORMAL-2024-00691,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 691,Dinas Cipta Karya Jakarta Selatan,2023-03-10,47671040647.0,demo
NORMAL-2024-00692,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 692,Kementerian PUPR — Balai Besar,2024-01-14,21141528645.0,demo
NORMAL-2024-00693,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 693,Dinas SDA DKI Jakarta,2024-10-09,28827610538.0,demo
NORMAL-2024-00694,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 694,Kementerian PUPR — Balai Besar,2024-04-18,30328688939.0,demo
NORMAL-2024-00695,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 695,Dinas Perumahan Rakyat DKI Jakarta,2024-09-03,30451529801.0,demo
NORMAL-2024-00696,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 696,Satuan Kerja PUPR DKI,2023-03-22,18747266650.0,demo
NORMAL-2024-00697,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 697,Dinas Bina Marga Jakarta Utara,2023-11-27,47827225229.0,demo
NORMAL-2024-00698,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 698,Dinas SDA DKI Jakarta,2024-02-10,9310922456.0,demo
NORMAL-2024-00699,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 699,Satuan Kerja PUPR DKI,2023-12-18,37667109299.0,demo
NORMAL-2024-00700,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 700,Dinas Perumahan Rakyat DKI Jakarta,2024-05-05,2598544188.0,demo
NORMAL-2024-00701,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 701,Satuan Kerja PUPR DKI,2024-07-17,3864096064.0,demo
NORMAL-2024-00702,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 702,BPTJ DKI Jakarta,2023-09-30,28035004612.0,demo
NORMAL-2024-00703,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 703,Dinas Perumahan Rakyat DKI Jakarta,2023-07-24,38108084427.0,demo
NORMAL-2024-00704,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 704,Dinas Bina Marga Jakarta Utara,2024-05-18,24268690905.0,demo
NORMAL-2024-00705,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 705,Dinas SDA DKI Jakarta,2023-03-19,14358944697.0,demo
NORMAL-2024-00706,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 706,BPTJ DKI Jakarta,2023-01-24,35292398061.0,demo
NORMAL-2024-00707,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 707,Kementerian PUPR — Balai Besar,2023-07-27,40196080332.0,demo
NORMAL-2024-00708,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 708,Satuan Kerja PUPR DKI,2024-07-26,47631248338.0,demo
NORMAL-2024-00709,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 709,Satuan Kerja PUPR DKI,2024-01-17,23640466714.0,demo
NORMAL-2024-00710,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 710,Dinas Bina Marga Jakarta Utara,2023-02-13,17500961181.0,demo
NORMAL-2024-00711,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 711,Kementerian PUPR — Balai Besar,2023-04-30,16611621288.0,demo
NORMAL-2024-00712,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 712,Dinas PU DKI Jakarta,2024-05-31,40096792775.0,demo
NORMAL-2024-00713,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 713,Dinas Cipta Karya Jakarta Selatan,2024-03-08,47271293180.0,demo
NORMAL-2024-00714,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 714,Dinas SDA DKI Jakarta,2024-12-02,24770268945.0,demo
NORMAL-2024-00715,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 715,Kementerian PUPR — Balai Besar,2024-01-24,37578084970.0,demo
NORMAL-2024-00716,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 716,Dinas PU DKI Jakarta,2024-06-02,22499283604.0,demo
NORMAL-2024-00717,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 717,Kementerian PUPR — Balai Besar,2023-09-13,781778739.0,demo
NORMAL-2024-00718,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 718,Dinas SDA DKI Jakarta,2024-10-12,27402489135.0,demo
NORMAL-2024-00719,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 719,Dinas Perumahan Rakyat DKI Jakarta,2024-04-01,33163167364.0,demo
NORMAL-2024-00720,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 720,Dinas Bina Marga Jakarta Utara,2023-11-24,46076217074.0,demo
NORMAL-2024-00721,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 721,Dinas Cipta Karya Jakarta Selatan,2024-08-02,8654269582.0,demo
NORMAL-2024-00722,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 722,Dinas Bina Marga Jakarta Utara,2023-09-05,30149453132.0,demo
NORMAL-2024-00723,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 723,Dinas SDA DKI Jakarta,2023-11-07,41898061376.0,demo
NORMAL-2024-00724,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 724,BPTJ DKI Jakarta,2023-10-05,43800200133.0,demo
NORMAL-2024-00725,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 725,Dinas SDA DKI Jakarta,2023-07-29,40002516712.0,demo
NORMAL-2024-00726,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 726,Satuan Kerja PUPR DKI,2024-07-17,49201444529.0,demo
NORMAL-2024-00727,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 727,Dinas Perumahan Rakyat DKI Jakarta,2023-09-30,3024155483.0,demo
NORMAL-2024-00728,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 728,Satuan Kerja PUPR DKI,2023-07-29,2476900489.0,demo
NORMAL-2024-00729,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 729,Dinas Cipta Karya Jakarta Selatan,2024-08-07,37152577388.0,demo
NORMAL-2024-00730,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 730,Satuan Kerja PUPR DKI,2024-04-01,11062696665.0,demo
NORMAL-2024-00731,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 731,BPTJ DKI Jakarta,2023-07-30,44149412053.0,demo
NORMAL-2024-00732,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 732,Satuan Kerja PUPR DKI,2023-10-08,12813900179.0,demo
NORMAL-2024-00733,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 733,Satuan Kerja PUPR DKI,2024-04-01,45504807748.0,demo
NORMAL-2024-00734,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 734,Dinas Perumahan Rakyat DKI Jakarta,2023-02-07,48968494068.0,demo
NORMAL-2024-00735,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 735,Dinas Perumahan Rakyat DKI Jakarta,2024-02-24,15924118171.0,demo
NORMAL-2024-00736,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 736,Dinas Bina Marga Jakarta Utara,2024-06-30,6644795396.0,demo
NORMAL-2024-00737,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 737,Dinas Bina Marga Jakarta Utara,2023-09-05,43153570385.0,demo
NORMAL-2024-00738,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 738,Satuan Kerja PUPR DKI,2024-07-17,27302713200.0,demo
NORMAL-2024-00739,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 739,Dinas Cipta Karya Jakarta Selatan,2024-09-10,45256177596.0,demo
NORMAL-2024-00740,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 740,Kementerian PUPR — Balai Besar,2023-09-16,24595403751.0,demo
NORMAL-2024-00741,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 741,Dinas SDA DKI Jakarta,2024-06-08,27804532924.0,demo
NORMAL-2024-00742,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 742,BPTJ DKI Jakarta,2023-03-03,1721833700.0,demo
NORMAL-2024-00743,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 743,Kementerian PUPR — Balai Besar,2024-05-14,21953704743.0,demo
NORMAL-2024-00744,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 744,BPTJ DKI Jakarta,2023-01-13,47701203190.0,demo
NORMAL-2024-00745,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 745,Dinas Cipta Karya Jakarta Selatan,2023-08-13,23681177458.0,demo
NORMAL-2024-00746,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 746,Dinas SDA DKI Jakarta,2024-10-08,33414604229.0,demo
NORMAL-2024-00747,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 747,Dinas Cipta Karya Jakarta Selatan,2023-06-01,27973197107.0,demo
NORMAL-2024-00748,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 748,Kementerian PUPR — Balai Besar,2024-11-09,3782869524.0,demo
NORMAL-2024-00749,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 749,Satuan Kerja PUPR DKI,2024-03-16,42547778019.0,demo
NORMAL-2024-00750,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 750,Dinas Bina Marga Jakarta Utara,2023-02-22,603319435.0,demo
NORMAL-2024-00751,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 751,Dinas Cipta Karya Jakarta Selatan,2023-02-10,30910985455.0,demo
NORMAL-2024-00752,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 752,BPTJ DKI Jakarta,2023-06-11,32351469345.0,demo
NORMAL-2024-00753,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 753,Dinas Bina Marga Jakarta Utara,2023-02-07,4432929739.0,demo
NORMAL-2024-00754,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 754,Dinas PU DKI Jakarta,2024-01-08,8248282364.0,demo
NORMAL-2024-00755,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 755,Satuan Kerja PUPR DKI,2024-11-05,16082024734.0,demo
NORMAL-2024-00756,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 756,Dinas SDA DKI Jakarta,2023-12-12,635496688.0,demo
NORMAL-2024-00757,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 757,BPTJ DKI Jakarta,2024-07-05,49841110776.0,demo
NORMAL-2024-00758,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 758,Dinas PU DKI Jakarta,2023-08-23,33587395264.0,demo
NORMAL-2024-00759,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 759,BPTJ DKI Jakarta,2024-09-06,33334052596.0,demo
NORMAL-2024-00760,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 760,BPTJ DKI Jakarta,2023-06-23,33044129796.0,demo
NORMAL-2024-00761,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 761,Dinas SDA DKI Jakarta,2023-05-05,25272922173.0,demo
NORMAL-2024-00762,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 762,Dinas Perumahan Rakyat DKI Jakarta,2024-05-05,49560120007.0,demo
NORMAL-2024-00763,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 763,Dinas SDA DKI Jakarta,2023-07-23,45048541323.0,demo
NORMAL-2024-00764,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 764,Dinas SDA DKI Jakarta,2024-04-19,4718650506.0,demo
NORMAL-2024-00765,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 765,Dinas PU DKI Jakarta,2024-10-15,16194812031.0,demo
NORMAL-2024-00766,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 766,Dinas SDA DKI Jakarta,2023-03-18,25165208815.0,demo
NORMAL-2024-00767,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 767,Dinas Cipta Karya Jakarta Selatan,2024-12-30,27672356783.0,demo
NORMAL-2024-00768,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 768,Dinas SDA DKI Jakarta,2024-02-20,27327238420.0,demo
NORMAL-2024-00769,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 769,Dinas Perumahan Rakyat DKI Jakarta,2024-02-22,761681257.0,demo
NORMAL-2024-00770,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 770,Satuan Kerja PUPR DKI,2023-09-19,32592711921.0,demo
NORMAL-2024-00771,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 771,Dinas Perumahan Rakyat DKI Jakarta,2023-10-11,47990290732.0,demo
